customer_id,pickup_date,pickup_time,pickup_latitude,pickup_longitude,passenger_count,dropoff_date,dropoff_time,dropoff_latitude,dropoff_longitude,trip_distance,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
23,2014-06-04,17:00:00,40.77164841,-73.94734192,1,2014-06-04,17:15:00,40.77218628,-73.97898865,2.420000076,12.5,1,0.5,0,0,14
24,2014-06-04,17:00:00,40.77114105,-73.94769287,1,2014-06-04,17:06:00,40.7460289,-73.97294617,2.349999905,8.5,1,0.5,1.899999976,0,11.89999962
25,2014-06-04,17:00:00,40.77856064,-73.94818115,1,2014-06-04,17:05:00,40.77734756,-73.96051025,0.939999998,5.5,1,0.5,1.620000005,0,8.619999886
26,2014-06-04,17:00:00,40.77547073,-73.95022583,1,2014-06-04,17:02:00,40.77796555,-73.95192719,0.300000012,3.5,1,0.5,0,0,5
27,2014-06-04,17:00:00,40.77907181,-73.95092773,1,2014-06-04,17:08:00,40.76760101,-73.96543884,1.389999986,7.5,1,0.5,1.700000048,0,10.69999981
28,2014-06-04,17:00:00,40.78567123,-73.95108795,2,2014-06-04,17:04:00,40.78145218,-73.95819092,0.629999995,4.5,1,0.5,0,0,6
29,2014-06-04,17:00:00,40.76983261,-73.95153046,1,2014-06-04,17:08:00,40.7771759,-73.9597702,0.899999976,7,1,0.5,1.600000024,0,10.10000038
30,2014-06-04,17:00:00,40.78149796,-73.95214844,1,2014-06-04,17:03:00,40.78435516,-73.95625305,0.349999994,3.5,1,0.5,0.899999976,0,5.900000095
31,2014-06-04,17:00:00,40.78273773,-73.95545959,6,2014-06-04,17:08:00,40.79363632,-73.96737671,1.289999962,7.5,1,0.5,1.5,0,10.5
32,2014-06-04,17:00:00,40.77936172,-73.95558929,4,2014-06-04,17:07:00,40.77380753,-73.94646454,0.730000019,6,1,0.5,0,0,7.5
33,2014-06-04,17:00:00,40.77183533,-73.95616913,4,2014-06-04,17:10:00,40.76503372,-73.96833801,1.070000052,8,1,0.5,1.799999952,0,11.30000019
34,2014-06-04,17:00:00,40.77960205,-73.95625305,1,2014-06-04,17:04:00,40.77118683,-73.96173859,0.709999979,4.5,1,0.5,0,0,6
35,2014-06-04,17:00:00,40.77965164,-73.95628357,2,2014-06-04,17:32:00,40.7508316,-73.99085999,3.289999962,21,1,0.5,0,0,22.5
36,2014-06-04,17:00:00,40.7702713,-73.95720673,1,2014-06-04,17:13:00,40.76170349,-73.97060394,1.230000019,9.5,1,0.5,2,0,13
37,2014-06-04,17:00:00,40.77991867,-73.9595108,1,2014-06-04,17:03:00,40.78345108,-73.97077179,0.810000002,5,1,0.5,0,0,6.5
38,2014-06-04,17:00:00,40.77719879,-73.95965576,5,2014-06-04,17:03:00,40.77176285,-73.96331787,0.409999996,4,1,0.5,1,0,6.5
39,2014-06-04,17:00:00,40.77383804,-73.95975494,1,2014-06-04,17:06:00,40.7713356,-73.95046997,0.74000001,5.5,1,0.5,0,0,7
40,2014-06-04,17:00:00,40.76948547,-73.95983124,1,2014-06-04,17:11:00,40.76324081,-73.96248627,0.50999999,7.5,1,0.5,2.119999886,0,11.11999989
41,2014-06-04,17:00:00,40.77288818,-73.96046448,1,2014-06-04,17:09:00,40.76132202,-73.96892548,0.920000017,7,1,0.5,0,0,8.5
42,2014-06-04,17:00:00,40.7812233,-73.96071625,5,2014-06-04,17:15:00,40.75223541,-74.00778961,4.480000019,16.5,1,0.5,3,0,21
43,2014-06-04,17:00:00,40.78033829,-73.96141052,1,2014-06-04,17:09:00,40.77031326,-73.96853638,0.949999988,7,1,0.5,0,0,8.5
44,2014-06-04,17:00:00,40.76521301,-73.96146393,6,2014-06-04,17:20:00,40.76345062,-73.98880768,1.99000001,14,1,0.5,3,0,18.5
45,2014-06-04,17:00:00,40.77333069,-73.96221924,6,2014-06-04,17:07:00,40.77811432,-73.94856262,1.149999976,6.5,1,0.5,1,0,9
46,2014-06-04,17:00:00,40.80012512,-73.96231079,1,2014-06-04,17:03:00,40.79420471,-73.96844482,0.620000005,4,1,0.5,0,0,5.5
47,2014-06-04,17:00:00,40.75853348,-73.96286774,3,2014-06-04,17:05:00,40.77032852,-73.95426941,1.00999999,5.5,1,0.5,0,0,7
48,2014-06-04,17:00:00,40.71177673,-73.96298218,1,2014-06-04,17:11:00,40.72841644,-73.98469543,2.730000019,11,1,0.5,3,0,15.5
49,2014-06-04,17:00:00,40.75696182,-73.96353912,6,2014-06-04,17:04:00,40.76054382,-73.96736908,0.419999987,4.5,1,0.5,0,0,6
50,2014-06-04,17:00:00,40.77458191,-73.96355438,1,2014-06-04,17:13:00,40.77458191,-73.96355438,1.730000019,10.5,1,0.5,2.299999952,0,14.30000019
51,2014-06-04,17:00:00,40.77160263,-73.96537018,1,2014-06-04,17:17:09,40.75460815,-73.97689819,1.399999976,12,1,0.5,0,0,13.5
52,2014-06-04,17:00:00,40.76172256,-73.9654007,1,2014-06-04,17:06:00,40.75817108,-73.97451019,0.810000002,6,1,0.5,1.399999976,0,8.899999619
53,2014-06-04,17:00:00,40.79498291,-73.96604156,1,2014-06-04,17:03:00,40.78889084,-73.97583008,0.899999976,5,1,0.5,1.200000048,0,7.699999809
54,2014-06-04,17:00:00,40.76125717,-73.96681976,1,2014-06-04,17:16:00,40.81423187,-73.9407196,4.480000019,15.5,1,0.5,4.949999809,0,21.95000076
55,2014-06-04,17:00:00,40.76464844,-73.96795654,1,2014-06-04,17:08:14,40.75261307,-73.97008514,1,7,1,0.5,0,0,8.5
56,2014-06-04,17:00:00,40.80171585,-73.96852875,1,2014-06-04,17:01:00,40.79872131,-73.9706955,0.300000012,3.5,1,0.5,0,0,5
57,2014-06-04,17:00:00,40.79929733,-73.96858215,2,2014-06-04,17:11:00,40.77692413,-73.97718048,2.609999895,10.5,1,0.5,0,0,12
58,2014-06-04,17:00:00,40.7846756,-73.9697113,1,2014-06-04,17:02:39,40.79438019,-73.97097778,0.899999976,4.5,1,0.5,0,0,6
59,2014-06-04,17:00:00,40.76298141,-73.96986389,5,2014-06-04,17:11:00,40.75189209,-73.98522186,0.839999974,8.5,1,0.5,1.899999976,0,11.89999962
60,2014-06-04,17:00:00,40.79655838,-73.97025299,1,2014-06-04,17:04:00,40.80464935,-73.96781158,0.639999986,5,1,0.5,1.200000048,0,7.699999809
61,2014-06-04,17:00:00,40.76173019,-73.97071075,1,2014-06-04,17:15:00,40.78889465,-73.96668243,2.5,12.5,1,0.5,3.380000114,0,17.37999916
62,2014-06-04,17:00:00,40.75468826,-73.97164154,1,2014-06-04,17:29:00,40.79873657,-73.96967316,4.190000057,21,1,0.5,4.400000095,0,26.89999962
63,2014-06-04,17:00:00,40.76007843,-73.9717865,6,2014-06-04,17:12:00,40.7791481,-73.95115662,1.970000029,10,1,0.5,1,0,12.5
64,2014-06-04,17:00:00,40.7654953,-73.97186279,1,2014-06-04,17:13:00,40.75898743,-73.96682739,0.709999979,8.5,1,0.5,1.899999976,0,11.89999962
65,2014-06-04,17:00:00,40.75972366,-73.97216034,1,2014-06-04,17:16:00,40.77039337,-73.98206329,1.200000048,11,1,0.5,0,0,12.5
66,2014-06-04,17:00:00,40.74940109,-73.97258759,1,2014-06-04,17:07:00,40.72431946,-73.99240875,2.160000086,8.5,1,0.5,0,0,10
67,2014-06-04,17:00:00,40.76403809,-73.97258759,1,2014-06-04,17:04:00,40.76956558,-73.96703339,0.540000021,4.5,1,0.5,0,0,6
68,2014-06-04,17:00:00,40.75284195,-73.97259521,2,2014-06-04,17:12:00,40.7693367,-73.96067047,1.360000014,9.5,1,0.5,1,0,12
69,2014-06-04,17:00:00,40.75511169,-73.9727478,1,2014-06-04,17:23:00,40.75684357,-73.9827652,0.839999974,14,1,0.5,3,0,18.5
70,2014-06-04,17:00:00,40.78278732,-73.9734726,2,2014-06-04,17:41:00,40.75601959,-73.98430634,2.710000038,24,1,0.5,0,0,25.5
71,2014-06-04,17:00:00,40.78462982,-73.97360229,2,2014-06-04,17:03:00,40.79250336,-73.97151947,0.709999979,4,1,0.5,0,0,5.5
72,2014-06-04,17:00:00,40.74745941,-73.97405243,1,2014-06-04,17:26:00,40.77829361,-73.97824097,3.700000048,18.5,1,0.5,0,0,20
73,2014-06-04,17:00:00,40.75080109,-73.97486115,1,2014-06-04,17:08:00,40.76260376,-73.95967865,1.330000043,7,1,0.5,0,0,8.5
74,2014-06-04,17:00:00,40.67505646,-73.9750061,1,2014-06-04,17:12:00,40.69597626,-73.98327637,1.769999981,10,1,0.5,0,0,11.5
75,2014-06-04,17:00:00,40.75240707,-73.97564697,1,2014-06-04,17:09:00,40.73621368,-73.99652863,1.870000005,8.5,1,0.5,0,0,10
76,2014-06-04,17:00:00,40.78949738,-73.97573853,1,2014-06-04,17:13:00,40.76583862,-73.97977448,1.860000014,10,1,0.5,0,0,11.5
77,2014-06-04,17:00:00,40.76557922,-73.97615814,1,2014-06-04,17:19:00,40.75828934,-73.96292877,1.409999967,12.5,1,0.5,0,0,14
78,2014-06-04,17:00:00,40.76473618,-73.97814178,1,2014-06-04,17:20:00,40.74769211,-73.99307251,1.600000024,13,1,0.5,0,0,14.5
79,2014-06-04,17:00:00,40.76642609,-73.97823334,1,2014-06-04,17:12:00,40.75830841,-73.97201538,0.889999986,8.5,1,0.5,2.849999905,0,12.85000038
80,2014-06-04,17:00:00,40.75730133,-73.97833252,1,2014-06-04,17:38:00,40.77030563,-73.86488342,10.18999958,35.5,1,0.5,8.369999886,5.329999924,50.70000076
81,2014-06-04,17:00:00,40.75566864,-73.9784317,1,2014-06-04,17:28:00,40.7602272,-73.97198486,1.179999948,16.5,1,0.5,0,0,18
82,2014-06-04,17:00:00,40.75332642,-73.97850037,6,2014-06-04,17:33:00,40.78475189,-73.98093414,2.700000048,20.5,1,0.5,0,0,22
83,2014-06-04,17:00:00,40.74124527,-73.97851563,1,2014-06-04,17:08:00,40.73245621,-73.99511719,1.470000029,8,1,0.5,0,0,9.5
84,2014-06-04,17:00:00,40.75106049,-73.97864532,1,2014-06-04,17:22:00,40.71647644,-73.98861694,2.960000038,16,1,0.5,3.400000095,0,20.89999962
85,2014-06-04,17:00:00,40.74580765,-73.98014069,1,2014-06-04,17:02:00,40.73995972,-73.97926331,0.550000012,4,1,0.5,0,0,5.5
86,2014-06-04,17:00:00,40.76557541,-73.98023224,1,2014-06-04,17:18:00,40.74688721,-73.98994446,1.570000052,12.5,1,0.5,2.700000048,0,16.70000076
87,2014-06-04,17:00:00,40.76493835,-73.98036194,2,2014-06-04,17:22:00,40.74368668,-73.98389435,1.870000005,14.5,1,0.5,3.099999905,0,19.10000038
88,2014-06-04,17:00:00,40.74819183,-73.98039246,1,2014-06-04,17:14:00,40.77344131,-73.9611969,2.069999933,11,1,0.5,2.400000095,0,14.89999962
89,2014-06-04,17:00:00,40.78000259,-73.98051453,1,2014-06-04,17:04:00,40.78805161,-73.96731567,1.159999967,5.5,1,0.5,0,0,7
90,2014-06-04,17:00:00,40.76416016,-73.98077393,1,2014-06-04,17:23:00,40.73434067,-74.00139618,2.359999895,15,1,0.5,3.200000048,0,19.70000076
91,2014-06-04,17:00:00,40.7784462,-73.98151398,2,2014-06-04,17:06:00,40.79068375,-73.9665451,1.460000038,6.5,1,0.5,0,0,8
92,2014-06-04,17:00:00,40.77336121,-73.98173523,1,2014-06-04,17:18:00,40.77087021,-73.95078278,2.230000019,12.5,1,0.5,0,0,14
93,2014-06-04,17:00:00,40.77962875,-73.98184204,1,2014-06-04,17:07:00,40.76422882,-73.98097992,1.220000029,7,1,0.5,1.5,0,10
94,2014-06-04,17:00:00,40.76553726,-73.98195648,1,2014-06-04,17:13:00,40.75896072,-73.98493195,0.5,9,1,0.5,0,0,10.5
95,2014-06-04,17:00:00,40.75786972,-73.98207855,1,2014-06-04,17:16:00,40.76956558,-73.98069763,1.080000043,11,1,0.5,2.400000095,0,14.89999962
96,2014-06-04,17:00:00,40.74001312,-73.98208618,5,2014-06-04,17:10:00,40.74910355,-73.99181366,1.039999962,8,1,0.5,0,0,9.5
97,2014-06-04,17:00:00,40.77617264,-73.98209381,1,2014-06-04,17:05:00,40.79282761,-73.97124481,1.279999971,6,1,0.5,0,0,7.5
98,2014-06-04,17:00:00,40.77817535,-73.98220825,5,2014-06-04,17:10:00,40.76163101,-74.00019073,1.75,9,1,0.5,0,0,10.5
99,2014-06-04,17:00:00,40.7730484,-73.98236084,2,2014-06-04,17:24:00,40.73651505,-73.99882507,3.200000048,17,1,0.5,0,0,18.5
100,2014-06-04,17:00:00,40.77229691,-73.98240662,1,2014-06-04,17:18:00,40.75242615,-73.97245026,2.130000114,12.5,1,0.5,3,0,17
101,2014-06-04,17:00:00,40.73150635,-73.98244476,6,2014-06-04,17:09:00,40.74462891,-73.9969101,1.549999952,8,1,0.5,1.799999952,0,11.30000019
102,2014-06-04,17:00:00,40.7569809,-73.98252869,5,2014-06-04,17:17:00,40.77420807,-73.98238373,1.419999957,11.5,1,0.5,2.5,0,15.5
103,2014-06-04,17:00:00,40.7815361,-73.98329926,1,2014-06-04,17:07:00,40.76809692,-73.98630524,1.230000019,7,1,0.5,0,0,8.5
104,2014-06-04,17:00:00,40.74393082,-73.98363495,4,2014-06-04,17:03:00,40.74874878,-73.97795868,0.550000012,4.5,1,0.5,0,0,6
105,2014-06-04,17:00:00,40.77188873,-73.98402405,1,2014-06-04,17:07:00,40.79151535,-73.96477509,1.75,7.5,1,0.5,0.850000024,0,9.850000381
106,2014-06-04,17:00:00,40.75886536,-73.98405457,2,2014-06-04,17:24:00,40.72231674,-74.00627899,2.859999895,16.5,1,0.5,0,0,18
107,2014-06-04,17:00:00,40.76942062,-73.9846344,5,2014-06-04,17:16:00,40.75738144,-73.99342346,0.910000026,11,1,0.5,0,0,12.5
108,2014-06-04,17:00:00,40.74690247,-73.98560333,1,2014-06-04,17:19:00,40.76816177,-73.95294189,2.890000105,14.5,1,0.5,3.099999905,0,19.10000038
109,2014-06-04,17:00:00,40.71816254,-73.98641968,1,2014-06-04,17:04:00,40.72353363,-73.99273682,0.660000026,4.5,1,0.5,1.100000024,0,7.099999905
110,2014-06-04,17:00:00,40.77597809,-73.98738098,1,2014-06-04,17:14:00,40.77457047,-73.95597839,2.329999924,12,1,0.5,2,0,15.5
111,2014-06-04,17:00:00,40.75976563,-73.98795319,1,2014-06-04,17:08:00,40.77622223,-73.98787689,1.320000052,7.5,1,0.5,0,0,9
112,2014-06-04,17:00:00,40.72675323,-73.98896027,1,2014-06-04,17:07:00,40.72851944,-74.00457001,1.019999981,6.5,1,0.5,0,0,8
113,2014-06-04,17:00:00,40.74388123,-73.9890213,1,2014-06-04,17:04:00,40.73863602,-73.98995209,0.400000006,4.5,1,0.5,0,0,6
114,2014-06-04,17:00:00,40.75828171,-73.98905182,6,2014-06-04,17:06:00,40.76262665,-73.97853851,0.850000024,6,1,0.5,0,0,7.5
115,2014-06-04,17:00:00,40.75632858,-73.98918152,1,2014-06-04,17:07:00,40.75103378,-73.99074554,0.469999999,6,1,0.5,0,0,7.5
116,2014-06-04,17:00:00,40.73562622,-73.98967743,5,2014-06-04,17:05:00,40.74744797,-73.98077393,0.980000019,5.5,1,0.5,1,0,8
117,2014-06-04,17:00:00,40.73531342,-73.9899292,1,2014-06-04,17:15:00,40.76119614,-73.97093964,2.079999924,11.5,1,0.5,0,0,13
118,2014-06-04,17:00:00,40.75115967,-73.99048615,1,2014-06-04,18:00:00,40.64163589,-73.78899384,16.97999954,52,0,0.5,11.47000027,5.329999924,69.30000305
119,2014-06-04,17:00:00,40.73517227,-73.99158478,3,2014-06-04,17:34:00,40.76459503,-73.96868134,3.630000114,22,1,0.5,0,0,23.5
120,2014-06-04,17:00:00,40.75130081,-73.99197388,2,2014-06-04,17:04:00,40.75573349,-74.0022049,0.629999995,5,1,0.5,0,0,6.5
121,2014-06-04,17:00:00,40.76450348,-73.99201202,1,2014-06-04,17:25:00,40.7461319,-73.98292542,2.579999924,16,1,0.5,0,0,17.5
122,2014-06-04,17:00:00,40.73641205,-73.99342346,1,2014-06-04,17:21:00,40.70340347,-74.00754547,4.880000114,18.5,1,0.5,3.900000095,0,23.89999962
123,2014-06-04,17:00:00,40.7359581,-73.9936142,3,2014-06-04,17:15:00,40.70788574,-74.0117569,2.400000095,11.5,1,0.5,1,0,14
124,2014-06-04,17:00:00,40.73141861,-73.99423981,1,2014-06-04,17:39:00,40.77140808,-73.87543488,11.27999973,36.5,1,0.5,8.569999695,5.329999924,51.90000153
125,2014-06-04,17:00:00,40.74099731,-73.99447632,1,2014-06-04,17:07:00,40.7501297,-73.99488068,0.860000014,7,1,0.5,1.600000024,0,10.10000038
126,2014-06-04,17:00:00,40.72802734,-73.99512482,1,2014-06-04,17:04:00,40.73757553,-73.99944305,0.980000019,5,1,0.5,1,0,7.5
127,2014-06-04,17:00:00,40.74454117,-73.99546051,1,2014-06-04,17:15:00,40.72205353,-74.00977325,2.049999952,11.5,1,0.5,2.5,0,15.5
128,2014-06-04,17:00:00,40.74404907,-73.99562073,3,2014-06-04,17:03:00,40.74064636,-74.0049057,0.75999999,4.5,1,0.5,1.100000024,0,7.099999905
129,2014-06-04,17:00:00,40.75426865,-73.99562836,2,2014-06-04,17:16:00,40.71818542,-74.00710297,2.670000076,12.5,1,0.5,2,0,16
130,2014-06-04,17:00:00,40.76447678,-73.99571991,1,2014-06-04,17:23:00,40.81562042,-73.93665314,5.53000021,20.5,1,0.5,5.380000114,0,27.37999916
131,2014-06-04,17:00:00,40.74267578,-73.99668121,2,2014-06-04,17:14:00,40.76071548,-73.99469757,1.850000024,11,1,0.5,2,0,14.5
132,2014-06-04,17:00:00,40.73721695,-73.99677277,1,2014-06-04,17:15:00,40.74819183,-73.98902893,1.340000033,10.5,1,0.5,1.5,0,13.5
133,2014-06-04,17:00:00,40.73672104,-73.99734497,1,2014-06-04,17:11:00,40.75138092,-74.0069809,1.629999995,9,1,0.5,1.200000048,0,11.69999981
134,2014-06-04,17:00:00,40.72061539,-73.99788666,6,2014-06-04,17:10:00,40.73574066,-74.00064087,1.389999986,8,1,0.5,0,0,9.5
135,2014-06-04,17:00:00,40.73313522,-73.99982452,1,2014-06-04,17:15:00,40.74967575,-73.9878006,1.279999971,10,1,0.5,0,0,11.5
136,2014-06-04,17:00:00,40.72719574,-74.00038147,2,2014-06-04,17:22:00,40.79257584,-73.97509766,5.730000019,21.5,1,0.5,4.5,0,27.5
137,2014-06-04,17:00:00,40.7405777,-74.00189972,1,2014-06-04,17:10:00,40.72418594,-74.0012207,1.539999962,8.5,1,0.5,1.899999976,0,11.89999962
138,2014-06-04,17:00:00,40.76047897,-74.00289154,1,2014-06-04,17:58:00,40.6445961,-73.79525757,17.40999985,52,0,0.5,11.47000027,5.329999924,69.30000305
139,2014-06-04,17:00:00,40.74747086,-74.00365448,1,2014-06-04,17:36:00,40.73408127,-73.95825958,6.739999771,27,1,0.5,5.599999905,0,34.09999847
140,2014-06-04,17:00:00,40.72027206,-74.00502014,1,2014-06-04,17:39:00,40.76011658,-73.97665405,3.25,24,1,0.5,6.25,0,31.75
141,2014-06-04,17:00:00,40.74077988,-74.00549316,1,2014-06-04,17:04:00,40.74081039,-74.00552368,0.370000005,4.5,1,0.5,0,0,6
142,2014-06-04,17:00:00,40.72650528,-74.00569153,3,2014-06-04,17:22:00,40.68716049,-73.98553467,3.460000038,16,1,0.5,0,0,17.5
143,2014-06-04,17:00:00,40.75001144,-74.00630188,1,2014-06-04,17:21:00,40.7529068,-73.97920227,2.230000019,14.5,1,0.5,0,0,16
144,2014-06-04,17:00:00,40.71178436,-74.00691986,1,2014-06-04,17:23:00,40.7678299,-73.98117065,6.949999809,23.5,1,0.5,4.900000095,0,29.89999962
145,2014-06-04,17:00:00,40.72864532,-74.00713348,1,2014-06-04,17:07:00,40.74004745,-73.99494934,1.409999967,7,1,0.5,1.600000024,0,10.10000038
146,2014-06-04,17:00:00,40.72680664,-74.00756836,3,2014-06-04,17:10:00,40.71961594,-73.99949646,1.110000014,8,1,0.5,2.700000048,0,12.19999981
147,2014-06-04,17:00:00,40.73667145,-74.00827026,1,2014-06-04,17:10:00,40.72611618,-73.99744415,1.179999948,8,1,0.5,1.799999952,0,11.30000019
148,2014-06-04,17:00:00,40.71138,-74.01074982,2,2014-06-04,17:01:00,40.71125793,-74.00946808,0.079999998,62,0,0,0,0,62
149,2014-06-04,17:00:00,40.72126389,-74.01159668,1,2014-06-04,17:11:00,40.72126389,-74.01159668,1.549999952,9,1,0.5,1,0,11.5
150,2014-06-04,17:00:00,40.70920181,-74.01377106,1,2014-06-04,17:17:00,40.76876068,-73.98464966,5.210000038,18,1,0.5,0,0,19.5
151,2014-06-04,17:00:00,40.71118164,-74.01607513,1,2014-06-04,17:20:00,40.76496887,-73.98145294,5.090000153,19,1,0.5,0,0,20.5
152,2014-06-04,17:00:01,40.7349205,-73.97995758,2,2014-06-04,17:09:49,40.70164108,-74.01194763,3.799999952,13,1,0.5,1,0,15.5
153,2014-06-04,17:00:01,40.72210693,-73.98892212,1,2014-06-04,17:29:57,40.7551918,-73.98390198,3,19.5,1,0.5,4.199999809,0,25.20000076
154,2014-06-04,17:00:01,40.74512863,-74.00238037,1,2014-06-04,17:12:34,40.72053528,-74.0061264,1.799999952,10,1,0.5,1.5,0,13
155,2014-06-04,17:00:02,40.76639175,-73.95167542,1,2014-06-04,17:38:31,40.76133728,-73.98673248,2.599999905,22.5,1,0.5,0,0,24
156,2014-06-04,17:00:02,40.7685585,-73.95536041,1,2014-06-04,17:10:59,40.78467178,-73.95367432,1.799999952,9.5,1,0.5,1,0,12
157,2014-06-04,17:00:02,40.71633911,-74.0012207,1,2014-06-04,17:39:18,40.77464294,-73.96014404,4.699999809,25,1,0.5,7.949999809,0,34.45000076
158,2014-06-04,17:00:03,40.76374435,-73.97148895,1,2014-06-04,17:07:51,40.75235748,-73.97541046,1.200000048,7,1,0.5,2.119999886,0,10.61999989
159,2014-06-04,17:00:03,40.75576019,-73.99028778,1,2014-06-04,17:10:04,40.7521553,-73.97639465,0.800000012,7.5,1,0.5,0,0,9
160,2014-06-04,17:00:03,40.73081207,-73.99110413,1,2014-06-04,17:08:14,40.7215271,-73.99547577,0.899999976,7,1,0.5,1.700000048,0,10.19999981
161,2014-06-04,17:00:04,40.74310684,-74.00698853,1,2014-06-04,17:21:30,40.75536728,-73.98332214,2.099999905,14.5,1,0.5,0,0,16
162,2014-06-04,17:00:05,40.77171707,-73.96527863,1,2014-06-04,17:19:25,40.75354385,-73.98067474,1.799999952,13,1,0.5,0,0,14.5
163,2014-06-04,17:00:05,40.76265717,-73.96965027,1,2014-06-04,17:17:57,40.70685577,-74.00822449,5.900000095,19.5,1,0.5,0,0,21
164,2014-06-04,17:00:05,40.73422623,-73.99895477,1,2014-06-04,17:22:04,40.75904465,-73.97063446,2.599999905,15,1,0.5,3.299999952,0,19.79999924
165,2014-06-04,17:00:07,40.7649765,-73.97036743,1,2014-06-04,17:05:00,40.78060913,-73.9590683,1.299999952,6,1,0.5,1,0,8.5
166,2014-06-04,17:00:07,40.74991226,-73.97216034,2,2014-06-04,17:23:39,40.76046371,-74.00279236,1.799999952,15.5,1,0.5,2,0,19
167,2014-06-04,17:00:08,40.74636841,-73.94423676,1,2014-06-04,17:02:09,40.74815369,-73.93933868,0.300000012,3.5,1,0.5,0,0,5
168,2014-06-04,17:00:08,40.7180481,-73.9859848,1,2014-06-04,17:24:33,40.68738556,-73.99200439,4.900000095,18.5,1,0.5,4,0,24
169,2014-06-04,17:00:08,40.75004578,-73.98749542,4,2014-06-04,17:18:16,40.76599121,-73.97638702,1.299999952,11.5,1,0.5,0,0,13
170,2014-06-04,17:00:08,40.7453537,-73.99874115,1,2014-06-04,17:34:37,40.78469467,-73.95790863,4.099999905,22.5,1,0.5,4.800000191,0,28.79999924
