customer_id,pickup_date,pickup_time,pickup_latitude,pickup_longitude,passenger_count,dropoff_date,dropoff_time,dropoff_latitude,dropoff_longitude,trip_distance,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
57,6/1/2014,8:00:00,40.76176834,-73.99393463,1,6/1/2014,8:03:00,40.7638092,-73.97743225,1.230000019,5.5,0,0.5,0,0,6
58,6/1/2014,8:00:00,40.76488876,-73.99408722,1,6/1/2014,8:06:00,40.76132202,-73.97160339,1.789999962,7.5,0,0.5,0,0,8
59,6/1/2014,8:00:00,40.75050354,-73.99468994,6,6/1/2014,8:07:00,40.76873016,-73.98847198,1.850000024,8,0,0.5,0,0,8.5
60,6/1/2014,8:00:00,40.75492096,-73.99530029,6,6/1/2014,8:07:00,40.72247696,-74.00978851,2.640000105,9.5,0,0.5,0,0,10
61,6/1/2014,8:00:00,40.75919342,-73.99578857,1,6/1/2014,8:01:00,40.76475525,-73.99175262,0.49000001,3.5,0,0.5,0,0,4
62,6/1/2014,8:00:00,40.76519012,-73.99772644,6,6/1/2014,8:04:00,40.76628876,-73.99147797,0.449999988,4.5,0,0.5,5,0,10
63,6/1/2014,8:00:00,40.68710709,-73.99929047,1,6/1/2014,8:17:00,40.76491165,-73.97666168,7.159999847,21,0,0.5,6.579999924,5.329999924,33.40999985
64,6/1/2014,8:00:00,40.72385025,-74.00408173,1,6/1/2014,8:17:00,40.78815079,-73.95359039,5.559999943,18,0,0.5,0,0,18.5
65,6/1/2014,8:00:00,40.72263718,-74.00421906,1,6/1/2014,8:16:00,40.76830673,-73.86161041,10.88000011,30.5,0,0.5,6.099999905,0,37.09999847
66,6/1/2014,8:00:00,40.74080276,-74.00758362,5,6/1/2014,8:10:00,40.70479202,-74.00832367,3.5,13.5,0,0.5,1,0,15
67,6/1/2014,8:00:00,40.71427155,-74.01559448,1,6/1/2014,8:25:00,40.77074814,-73.86543274,16.93000031,45,0,0.5,10.06999969,5.329999924,60.90000153
68,6/1/2014,8:00:00,40.71124649,-74.01652527,1,6/1/2014,8:05:00,40.71226883,-74.01018524,0.74000001,5.5,0,0.5,0,0,6
69,6/1/2014,8:00:02,40.73441315,-73.98964691,1,6/1/2014,8:05:19,40.73014832,-73.99108124,0.800000012,6,0,0.5,0,0,6.5
70,6/1/2014,8:00:04,40.74961472,-73.99248505,1,6/1/2014,8:04:38,40.76273727,-73.97879791,1.399999976,6.5,0,0.5,0,0,7
71,6/1/2014,8:00:05,40.76521683,-73.99771881,2,6/1/2014,8:08:51,40.74962997,-73.99197388,1.5,8,0,0.5,0,0,8.5
72,6/1/2014,8:00:06,40.79844666,-73.96911621,1,6/1/2014,8:03:31,40.7889595,-73.97028351,0.800000012,4.5,0,0.5,1,0,6
73,6/1/2014,8:00:06,40.73396683,-73.99009705,1,6/1/2014,8:08:30,40.71645737,-73.98855591,1.700000048,8.5,0,0.5,0,0,9
74,6/1/2014,8:00:07,40.77083969,-73.94891357,3,6/1/2014,8:10:50,40.7961998,-73.91830444,3.400000095,13,0,0.5,2,5.329999924,20.82999992
75,6/1/2014,8:00:07,40.74655151,-73.98613739,1,6/1/2014,8:14:19,40.69078827,-73.98779297,6.199999809,19.5,0,0.5,0,0,20
76,6/1/2014,8:00:14,40.7399292,-73.97628784,2,6/1/2014,8:26:35,40.86220169,-73.9709549,11.80000019,45,0,0,3,9,57
77,6/1/2014,8:00:14,40.75881958,-73.98609924,4,6/1/2014,8:23:07,40.70776749,-74.01269531,5.5,21,0,0.5,0,0,21.5
78,6/1/2014,8:00:15,40.76512146,-73.99781036,4,6/1/2014,8:21:25,40.74058151,-73.89161682,6.599999905,22.5,0,0.5,0,0,23
79,6/1/2014,8:00:16,40.76860428,-73.88816071,1,6/1/2014,8:05:17,40.77469635,-73.90862274,1.200000048,6.5,0,0.5,0,0,7
80,6/1/2014,8:00:16,40.74339294,-73.99315643,3,6/1/2014,8:06:10,40.75569916,-73.99101257,1.100000024,6.5,0,0.5,0,0,7
81,6/1/2014,8:00:19,40.77254486,-73.97862244,1,6/1/2014,8:08:42,40.77610397,-73.95586395,1.799999952,8.5,0,0.5,1.799999952,0,10.80000019
82,6/1/2014,8:00:21,40.74393082,-73.97963715,1,6/1/2014,8:10:20,40.76894379,-73.95298767,2.799999952,11,0,0.5,1.5,0,13
83,6/1/2014,8:00:22,40.64465332,-73.78190613,2,6/1/2014,8:36:13,40.70376968,-73.98504639,27.5,72.5,0,0.5,0,0,73
84,6/1/2014,8:00:22,40.7547226,-73.97324371,1,6/1/2014,8:06:12,40.78599167,-73.95110321,2.5,9,0,0.5,1.899999976,0,11.39999962
85,6/1/2014,8:00:23,40.74789429,-73.9473114,1,6/1/2014,8:09:22,40.76818848,-73.9609375,2.599999905,10.5,0,0.5,0,0,11
86,6/1/2014,8:00:23,40.78263855,-73.95306396,1,6/1/2014,8:08:04,40.75392532,-73.97444916,2.200000048,8.5,0,0.5,1.799999952,0,10.80000019
87,6/1/2014,8:00:24,40.7443924,-73.99616241,1,6/1/2014,8:20:24,40.80703735,-73.96596527,5.699999809,20.5,0,0.5,5.25,0,26.25
88,6/1/2014,8:00:25,40.70785522,-74.01534271,1,6/1/2014,8:10:14,40.73071289,-73.9927063,2.700000048,11,0,0.5,1,0,12.5
89,6/1/2014,8:00:27,40.74085999,-73.98609161,1,6/1/2014,8:10:35,40.7455101,-74.00860596,1.700000048,9,0,0.5,1,0,10.5
90,6/1/2014,8:00:28,40.7794342,-73.95554352,1,6/1/2014,8:04:00,40.77244568,-73.96479797,0.800000012,5,0,0.5,0,0,5.5
91,6/1/2014,8:00:29,40.73358154,-73.98670197,1,6/1/2014,8:10:40,40.75624847,-73.98780823,2.200000048,10,0,0.5,1,0,11.5
92,6/1/2014,8:00:32,40.7271347,-73.85353851,1,6/1/2014,8:21:28,40.74765396,-73.97668457,8.399999619,26.5,0,0.5,6.46999979,5.329999924,38.79999924
93,6/1/2014,8:00:32,40.76750946,-73.95333862,1,6/1/2014,8:03:09,40.77100372,-73.9577179,0.400000006,4,0,0.5,1.350000024,0,5.849999905
94,6/1/2014,8:00:32,40.7404213,-73.97914124,1,6/1/2014,8:02:13,40.74142456,-73.97548676,0.400000006,3.5,0,0.5,0.5,0,4.5
95,6/1/2014,8:00:34,40.64842606,-73.78308105,1,6/1/2014,8:14:26,40.71807098,-73.83959961,7.400000095,22,0,0.5,4.5,0,27
96,6/1/2014,8:00:34,40.76906586,-73.86283112,1,6/1/2014,8:19:01,40.75708008,-73.97164917,10.89999962,31,0,0.5,7.360000134,5.329999924,44.18999863
97,6/1/2014,8:00:35,40.64683151,-73.7901001,1,6/1/2014,8:27:28,40.73221207,-73.98046875,18,52,0,0.5,10.5,0,63
98,6/1/2014,8:00:35,40.76326752,-73.99280548,1,6/1/2014,8:20:29,40.69070816,-73.98774719,8.199999809,26,0,0.5,0,0,26.5
99,6/1/2014,8:00:37,40.64680862,-73.78988647,1,6/1/2014,8:24:51,40.75799179,-73.98558044,17.20000076,52,0,0.5,0,5.329999924,57.83000183
100,6/1/2014,8:00:37,40.77970886,-73.95552826,1,6/1/2014,8:04:10,40.77564621,-73.96457672,0.699999988,5,0,0.5,0,0,5.5
101,6/1/2014,8:00:37,40.8002243,-73.95693207,2,6/1/2014,8:11:35,40.7815094,-73.98064423,2.299999952,11,0,0.5,0,0,11.5
102,6/1/2014,8:00:37,40.76406479,-73.98834229,1,6/1/2014,8:04:46,40.75008011,-73.99493408,1.200000048,6,0,0.5,1,0,7.5
103,6/1/2014,8:00:37,40.72255325,-73.99172211,1,6/1/2014,8:05:15,40.74104691,-73.98165131,1.600000024,6.5,0,0.5,0,0,7
104,6/1/2014,8:00:37,40.74154282,-74.00488281,1,6/1/2014,8:07:00,40.72288513,-73.99874878,1.5,7.5,0,0.5,0,0,8
105,6/1/2014,8:00:38,40.79454803,-73.97197723,1,6/1/2014,8:05:21,40.80513382,-73.96206665,1,6,0,0.5,0,0,6.5
106,6/1/2014,8:00:39,40.64472198,-73.78222656,1,6/1/2014,8:28:48,40.71139908,-73.99660492,18.70000076,52,0,0.5,0,0,52.5
107,6/1/2014,8:00:39,40.7436409,-73.91404724,1,6/1/2014,8:18:22,40.76246643,-73.96807861,3.799999952,16,0,0.5,0,0,16.5
108,6/1/2014,8:00:39,40.69353104,-73.98877716,1,6/1/2014,8:07:29,40.68510818,-73.97145081,1.5,7.5,0,0.5,1.600000024,0,9.600000381
109,6/1/2014,8:00:40,40.76528931,-73.99744415,4,6/1/2014,8:27:30,40.77423096,-73.8735199,10.5,32,0,0.5,0,5.329999924,37.83000183
110,6/1/2014,8:00:42,40.76994324,-73.95466614,1,6/1/2014,8:03:34,40.78142929,-73.9522934,1,5,0,0.5,1.100000024,0,6.599999905
111,6/1/2014,8:00:42,40.780159,-73.95535278,1,6/1/2014,8:09:38,40.75971222,-73.96520996,1.700000048,8.5,0,0.5,0,0,9
112,6/1/2014,8:00:42,40.7519722,-73.97566223,1,6/1/2014,8:06:11,40.75996017,-73.97177887,1.200000048,6.5,0,0.5,1.399999976,0,8.399999619
113,6/1/2014,8:00:42,40.73345947,-73.98973846,1,6/1/2014,8:19:16,40.7704277,-73.86495209,10.30000019,29.5,0,0.5,0,5.329999924,35.33000183
114,6/1/2014,8:00:44,40.7618866,-73.98672485,1,6/1/2014,8:18:12,40.80324173,-73.9526825,5.199999809,17.5,0,0.5,0,0,18
115,6/1/2014,8:00:44,40.76323318,-73.99300385,2,6/1/2014,8:18:36,40.69090652,-73.98755646,6.099999905,20,0,0.5,0,0,20.5
116,6/1/2014,8:00:45,40.79804993,-73.96936798,1,6/1/2014,8:10:19,40.76976776,-73.95771027,2.900000095,11,0,0.5,1,0,12.5
117,6/1/2014,8:00:45,40.71103287,-74.00917053,1,6/1/2014,8:28:20,40.64397812,-73.78281403,19.20000076,52,0,0.5,10.5,0,63
118,6/1/2014,8:00:46,40.7335701,-73.98958588,1,6/1/2014,8:06:30,40.7514267,-73.97829437,1.299999952,7,0,0.5,0,0,7.5
119,6/1/2014,8:00:48,40.69315338,-73.96957397,1,6/1/2014,8:08:13,40.69610214,-73.94295502,1.399999976,7.5,0,0.5,0,0,8
120,6/1/2014,8:00:53,40.79472351,-73.96604919,1,6/1/2014,8:02:49,40.78472519,-73.97409058,0.800000012,4.5,0,0.5,1,0,6
121,6/1/2014,8:00:53,40.76531982,-73.98022461,1,6/1/2014,8:07:11,40.77465439,-73.98419952,0.800000012,6,0,0.5,2,0,8.5
122,6/1/2014,8:00:55,40.64678574,-73.7901001,2,6/1/2014,8:34:25,40.70767212,-74.00812531,20.60000038,52,0,0.5,11.55000019,5.329999924,69.37999725
123,6/1/2014,8:00:55,40.75024796,-73.9863205,1,6/1/2014,8:04:16,40.74093246,-73.9901886,0.800000012,5,0,0.5,1.100000024,0,6.599999905
124,6/1/2014,8:00:56,40.76877213,-73.99279785,1,6/1/2014,8:03:54,40.7793808,-73.98495483,0.699999988,5,0,0.5,0,0,5.5
125,6/1/2014,8:00:59,40.7641983,-73.95419312,1,6/1/2014,8:10:31,40.78530121,-73.96910858,2.299999952,9.5,0,0.5,2,0,12
126,6/1/2014,8:00:59,40.74381638,-73.98163605,2,6/1/2014,8:10:50,40.75632477,-74.00317383,1.799999952,9,0,0.5,0,0,9.5
127,6/1/2014,8:01:00,40.64465714,-73.78230286,1,6/1/2014,8:36:00,40.79090881,-73.97634125,20.73999977,52,0,0.5,11.47000027,5.329999924,69.30000305
128,6/1/2014,8:01:00,40.64683151,-73.78961182,1,6/1/2014,8:25:00,40.75219345,-73.9861908,16.93000031,52,0,0.5,0,5.329999924,57.83000183
129,6/1/2014,8:01:00,40.77375412,-73.87094879,1,6/1/2014,8:25:00,40.72708893,-74.00287628,10.43999958,31,0,0.5,0,5.329999924,36.83000183
130,6/1/2014,8:01:00,40.76526642,-73.91394043,5,6/1/2014,8:17:00,40.75687408,-73.98835754,5.480000019,18.5,0,0.5,0,0,19
131,6/1/2014,8:01:00,40.79878998,-73.94187927,1,6/1/2014,8:10:00,40.79418182,-73.9631424,1.679999948,8,0,0.5,0,0,8.5
132,6/1/2014,8:01:00,40.78149796,-73.94593811,1,6/1/2014,8:25:00,40.64387131,-73.78311157,18.76000023,52,0,0.5,11.47000027,5.329999924,69.30000305
133,6/1/2014,8:01:00,40.83145523,-73.94696045,2,6/1/2014,8:08:00,40.81293869,-73.95764923,1.549999952,7.5,0,0.5,0,0,8
134,6/1/2014,8:01:00,40.76984787,-73.95163727,1,6/1/2014,8:07:00,40.79193115,-73.93830872,1.809999943,7.5,0,0.5,0,0,8
135,6/1/2014,8:01:00,40.76988602,-73.95170593,1,6/1/2014,8:06:00,40.75919342,-73.96536255,1.25,6.5,0,0.5,0,0,7
136,6/1/2014,8:01:00,40.77601242,-73.95291138,5,6/1/2014,8:10:00,40.73047638,-73.98049927,3.730000019,12,0,0.5,0,0,12.5
137,6/1/2014,8:01:00,40.7679863,-73.95305634,3,6/1/2014,8:20:00,40.65042496,-74.01309967,12.14999962,33,0,0.5,1,0,34.5
138,6/1/2014,8:01:00,40.76728821,-73.95471191,5,6/1/2014,8:18:00,40.76706314,-73.99706268,3.029999971,14,0,0.5,0,0,14.5
139,6/1/2014,8:01:00,40.76398849,-73.95569611,1,6/1/2014,8:04:00,40.76696014,-73.96361542,0.49000001,4.5,0,0.5,0,0,5
140,6/1/2014,8:01:00,40.76651764,-73.95685577,1,6/1/2014,8:04:00,40.77905655,-73.95457458,1.159999967,5,0,0.5,0,0,5.5
141,6/1/2014,8:01:00,40.76976013,-73.95782471,5,6/1/2014,8:13:00,40.77577591,-73.98680115,2.24000001,10.5,0,0.5,0,0,11
142,6/1/2014,8:01:00,40.75651169,-73.96722412,6,6/1/2014,8:07:00,40.75014114,-73.99154663,1.899999976,7.5,0,0.5,1.5,0,9.5
143,6/1/2014,8:01:00,40.79960251,-73.96835327,1,6/1/2014,8:23:32,40.72977829,-73.9910202,6.900000095,24,0,0.5,0,0,24.5
144,6/1/2014,8:01:00,40.79498291,-73.97166443,1,6/1/2014,8:04:00,40.80292511,-73.96392059,0.779999971,4.5,0,0.5,0,0,5
145,6/1/2014,8:01:00,40.7446022,-73.9730072,3,6/1/2014,8:06:00,40.75954056,-73.97320557,1.470000029,6.5,0,0.5,0,0,7
146,6/1/2014,8:01:00,40.7528038,-73.97370148,1,6/1/2014,8:09:00,40.73849106,-73.9807663,2.089999914,8,0,0.5,0,0,8.5
147,6/1/2014,8:01:00,40.79198837,-73.97377777,1,6/1/2014,8:06:00,40.80314636,-73.96755981,1.019999981,6,0,0.5,0.74000001,0,7.239999771
148,6/1/2014,8:01:00,40.75143814,-73.97407532,1,6/1/2014,8:06:00,40.76750183,-73.9553833,1.799999952,7.5,0,0.5,1.5,0,9.5
149,6/1/2014,8:01:00,40.74543762,-73.97554016,2,6/1/2014,8:19:00,40.64668655,-73.79035187,16.22999954,52,0,0.5,0,5.329999924,57.83000183
150,6/1/2014,8:01:00,40.79708862,-73.97559357,2,6/1/2014,8:06:00,40.84760666,-73.94288635,4.210000038,13,0,0.5,0,0,13.5
151,6/1/2014,8:01:00,40.75730515,-73.97568512,1,6/1/2014,8:14:00,40.72520828,-74.00348663,3.299999952,13,0,0.5,2.599999905,0,16.10000038
152,6/1/2014,8:01:00,40.7514801,-73.97634125,1,6/1/2014,8:04:40,40.74094009,-73.97881317,0.899999976,5,0,0.5,0,0,5.5
153,6/1/2014,8:01:00,40.72591019,-73.97754669,2,6/1/2014,8:11:00,40.7493782,-73.99464417,2.640000105,10.5,0,0.5,2.619999886,0,13.61999989
154,6/1/2014,8:01:00,40.7293396,-73.97781372,6,6/1/2014,8:10:00,40.75687027,-73.98989105,2.819999933,10.5,0,0.5,0,0,11
155,6/1/2014,8:01:00,40.75849915,-73.97853088,1,6/1/2014,8:06:00,40.74908829,-73.99197388,1.200000048,6,0,0.5,0,0,6.5
156,6/1/2014,8:01:00,40.78233337,-73.97900391,1,6/1/2014,8:10:00,40.84175873,-73.94124603,5.25,16,0,0.5,1.75,0,18.25
157,6/1/2014,8:01:00,40.73749542,-73.98124695,2,6/1/2014,8:02:00,40.73749542,-73.98124695,0.289999992,3,0,0.5,0,0,3.5
158,6/1/2014,8:01:00,40.74317551,-73.98166656,1,6/1/2014,8:04:00,40.74147034,-73.9930954,0.889999986,5,0,0.5,0,0,5.5
159,6/1/2014,8:01:00,40.73014832,-73.9835434,1,6/1/2014,8:20:00,40.75772858,-73.92549896,5.420000076,19,0,0.5,0,0,19.5
160,6/1/2014,8:01:00,40.69353867,-73.98374939,6,6/1/2014,8:18:00,40.69485092,-73.98416901,6.559999943,21.5,0,0.5,0,0,22
161,6/1/2014,8:01:00,40.7566185,-73.98551178,5,6/1/2014,8:18:00,40.77427673,-73.87259674,9.43999958,27.5,0,0.5,0,5.329999924,33.33000183
162,6/1/2014,8:01:00,40.73976135,-73.98690796,1,6/1/2014,8:04:00,40.7373085,-73.97849274,0.50999999,4.5,0,0.5,0,0,5
163,6/1/2014,8:01:00,40.74878311,-73.98709106,6,6/1/2014,8:20:00,40.64912033,-73.97688293,10.64000034,30.5,0,0.5,6.099999905,0,37.09999847
164,6/1/2014,8:01:00,40.75664139,-73.99015045,1,6/1/2014,8:05:00,40.77096176,-73.98337555,1.139999986,6,0,0.5,0,0,6.5
165,6/1/2014,8:01:00,40.75665283,-73.99016571,1,6/1/2014,8:11:00,40.7694664,-73.9654007,2.24000001,10,0,0.5,0,0,10.5
166,6/1/2014,8:01:00,40.75589371,-73.9909668,1,6/1/2014,8:18:00,40.7122879,-74.00788879,4.420000076,17,0,0.5,0,0,17.5
167,6/1/2014,8:01:00,40.74915695,-73.99153137,2,6/1/2014,8:07:00,40.73468018,-73.98325348,1.549999952,7.5,0,0.5,0,0,8
168,6/1/2014,8:01:00,40.72654343,-73.99175262,1,6/1/2014,8:15:00,40.66627121,-73.98880005,4.699999809,16.5,0,0.5,3.299999952,0,20.29999924
169,6/1/2014,8:01:00,40.75772858,-73.99320221,1,6/1/2014,8:07:00,40.73046112,-74.00471497,2.299999952,8.5,0,0.5,0,0,9
170,6/1/2014,8:01:00,40.73751831,-73.99325562,1,6/1/2014,8:08:00,40.75455093,-73.9728241,2.200000048,8.5,0,0.5,1.700000048,0,10.69999981
171,6/1/2014,8:01:00,40.72077179,-73.99376678,1,6/1/2014,8:10:00,40.74552155,-73.9910965,2.210000038,9.5,0,0.5,1.899999976,0,11.89999962
172,6/1/2014,8:01:00,40.75141525,-73.99415588,3,6/1/2014,8:06:00,40.76263809,-73.97949219,1.429999948,6.5,0,0.5,1.299999952,0,8.300000191
